X,Y,id,address_fo,address_ty,lat,lng,Nom de MSP,icon_url
5.3590799,43.3463909,"45","99 Av. de Saint-Louis, 13015 Marseille, France","99, AVENUE, DE SAINT LOUIS, 13, BOUCHES DU RHONE, 13015 MARSEILLE",43.346390900000003,5.359079900000000,MSP DE SAINT LOUIS,./0.png
5.058194,43.640069,"46","534 Rue Federico Garcia Lorca, 13300 Salon-de-Provence, France","534, RUE, FEDERICO GARCIA LORCA, 13, BOUCHES DU RHONE, 13300 SALON DE PROVENCE",43.640068999999997,5.058194000000000,MSP SALON BEL AIR,./0.png
5.4497922,43.5377098,"47","13 Rue René Coty, 13100 Aix-en-Provence, France","RUE, RENE COTY, 13, BOUCHES DU RHONE, 13090 AIX EN PROVENCE",43.537709800000002,5.449792200000000,MSP AIX BEISSON,./0.png
4.7060485,43.7268145,"48","62 Av. Frédéric Mistral, 13990 Fontvieille, France","62, AVENUE, FREDERIC MISTRAL, 13, BOUCHES DU RHONE, 13990 FONTVIEILLE",43.726814500000003,4.706048500000000,POLE SANTE OUEST ALPILLES,./0.png
5.4098678,43.3283262,"49","13 Rue Raymonde Martin, 13013 Marseille, France","13, RUE, RAYMONDE MARTIN, 13, BOUCHES DU RHONE, 13013 MARSEILLE",43.328326199999999,5.409867800000000,MSP DU VALLON DE MALPASSE,./0.png
5.0089595,43.5933247,"50","en face du collège Miramaris, Av. du Levant, 13140 Miramas, France","PLACE, DES VENTS PROVENCAUX, 13, BOUCHES DU RHONE, 13140 MIRAMAS",43.593324699999997,5.008959500000000,MSP DES VENTS PROVENCAUX,./0.png
5.4869637,43.3319087,"51","13 Av. Jean Giono, 13190 Allauch, France","AVENUE, GIONO, 13, BOUCHES DU RHONE, 13190 ALLAUCH",43.331908700000000,5.486963700000000,MSP D'ALLAUCH,./0.png
5.075905,43.7498019,"52","6 Av. du 8 Mai, 13560 Sénas, France","6, AVENUE, DU 8 MAI, 13, BOUCHES DU RHONE, 13560 SENAS",43.749801900000001,5.075905000000000,MSP DE SENAS,./0.png
5.6081339,43.1770656,"53","5 Pl. Pierre Gautier, 13600 La Ciotat, France","5, PLACE, GAUTIER, 13, BOUCHES DU RHONE, 13600 LA CIOTAT",43.177065599999999,5.608133900000000,MSP LA CIOTAT CEYRESTE,./0.png
5.0444993,43.4289696,"54","13 All. Charles Dullin, 13500 Martigues, France","ALLEE, CHARLES DULLIN, 13, BOUCHES DU RHONE, 13500 MARTIGUES",43.428969600000002,5.044499300000000,MSP DE L'ESCAILLON,./0.png
5.6247894,43.288769,"55","676 Av. de la 1ère Division Blindée, 13420 Gémenos, France","676, AVENUE, DE LA 1ERE DIVISION BLINDEE, 13, BOUCHES DU RHONE, 13420 GEMENOS",43.288769000000002,5.624789400000000,MSP DE GEMENOS,./0.png
